Game,Start Sender Amount,Start Receiver Amount,Amount Sent By Sender,Amount Sent By Receiver,Final Sender Amount,Final Receiver Amount,Sender Promise,Receiver Promise
26,11,12,5,3,9,19,I will consider sending a larger amount next round in hopes of receiving a greater return for increased winnings in the long run.,"I will consider sending a significant amount back next round, hoping for a greater return and increased chances of winning in the long run."
26,9,19,5,2,6,27,"""I will aim to maximize my winnings by sending a large portion of my money in upcoming rounds, hoping for an even greater return.""",I will send back a strategic amount to maintain my current advantage while ensuring enough for potential higher returns in upcoming rounds.
26,6,27,3,2,5,31,"""I'm planning to send a larger amount next round, hoping for an even bigger return and increased chances of winning in the long run. However, I think it would be beneficial for both of us if you consider sending back more than half this time around.""","I'll send back a significant portion of the doubled amount next round, hoping it will benefit us both in the long run for increased winnings."
26,5,31,4,2,3,37,"I'll send a strategic amount this round, hoping for a greater return and increased chances of winning in the long run, just like you mentioned earlier.","I will send back a significant portion of this money, trusting that our strategy of mutual benefit will pay off in the long run."
26,3,37,3,1,1,42,"I'll send a strategic amount this round, hoping it will lead to larger returns and potentially win us both more money in the long run. Let's work together for mutual benefit.","""I'll send back 6 dollars this round, hoping for a greater return and increased chances of winning in the long run. Let's work together for mutual benefit."""
26,1,42,0,0,1,42,"I'll send back a small amount this round, hoping to build trust and set up a more advantageous position for both of us in the upcoming rounds.","I will consider sending a larger amount next round, hoping for an even bigger return and increased chances of winning in the long run while maintaining a balance that benefits both of us."
26,1,42,1,2,2,42,"I will send a small amount this round, hoping for a larger return in the next and ensuring our mutual advantage in the final round.",I will consider sending a significant portion of this doubled amount back to you in hopes of establishing trust and ensuring a more profitable outcome for both of us in the remaining rounds.
26,2,42,1,2,3,42,"I will send back a significant portion of the doubled amount next round, hoping it will benefit us both and increase our chances of winning the remaining rounds.","I'll send back a substantial portion of this doubled amount, hoping it will lead to larger returns for both of us and increase our chances of winning the remaining round."
26,3,42,3,0,0,48,"I'll send back 1 dollar this round, hoping for a greater return and increased chances of winning in the long run while maintaining a balance that benefits both of us.","I will return a strategic amount next round, hoping it will lead to larger returns for both of us and increase our chances of winning the remaining rounds."
27,15,0,7,2,10,12,"I will send you $10, and I believe that by doubling this amount, you'll be motivated to return a significant portion back to me, giving us both a better chance at winning in future rounds.","I will consider returning a portion of the doubled amount back to you in order to build trust and ensure fairness, aiming for a balance that benefits us both in the long run."
27,10,12,8,6,8,22,"I will strategically send you a significant portion of my initial amount, hoping for a fair return in later rounds to maximize our collective earnings by the end of the game.","I'll consider returning a portion of this doubled amount, but it will depend on how our fortunes unfold in the remaining rounds, as I aim for a balanced strategy to maximize our chances of winning."
27,8,22,3,2,7,26,"I'll send a significant portion of my initial amount, hoping that we can build trust and have a fair exchange in each round, with the aim of maximizing our total earnings by the end of the game.","""I'll consider sending a portion back that ensures we both have a good chance to win in future rounds while also preserving enough for our own needs."""
27,7,26,6,4,5,34,"I'll send you 3 dollars, hoping that our balance will be beneficial for both of us in the long run, and we'll have a good chance to win more in the upcoming rounds.",I'll be sending back 5 dollars this round to ensure a fair exchange and build trust for our mutual benefit in the upcoming rounds. Let's work together to maximize our earnings by the end of the game.
27,5,34,3,2,4,38,"""I will send you the maximum amount I can in this round to demonstrate my trust and commitment towards our joint success, but I plan to strategize carefully for the remaining rounds to ensure a favorable outcome for both of us.""","I'll consider sending back a fair portion of this doubled amount, aiming for a balanced exchange that could potentially benefit us both in the remaining rounds."
27,4,38,4,0,0,46,"""I will strategically send a portion of this doubled amount back to build trust and ensure a fair exchange in our mutual benefit for the upcoming rounds.""","""I will send back a portion of this doubled amount to build trust and ensure a fair exchange, hoping that we both have a good chance to win more in the upcoming rounds."""
27,0,46,0,0,0,46,"I will consider sending a fair portion of this doubled amount, hoping that we both have a good chance to win more in the upcoming rounds and build trust for our mutual benefit.","""I will carefully consider returning a significant portion of this doubled amount, aiming to build trust and ensure a fair exchange for our mutual benefit in the remaining rounds."""
27,0,46,0,0,0,46,"I will send you a significant portion of this doubled amount, hoping it will build trust and benefit us both in the upcoming rounds while maintaining our chances to win the game.","I will strategically send a portion of this doubled amount back to show my trust and commitment towards our mutual success in the remaining rounds, while also ensuring a fair exchange for both of us. Let's work together to maximize our chances of winning the game."
27,0,46,0,0,0,46,I will send back half of the doubled amount to show my trust and commitment for our mutual success in this final round. Let's work together to maximize our chances of winning the game.,"I will send back a substantial portion of this doubled amount to demonstrate my trust and commitment for our mutual success in the final round, hoping it will encourage you to do the same and increase our chances of winning the game together."
27,0,46,0,0,0,46,"I will send a significant amount of this doubled money back to show my trust and commitment for our mutual success in the final round, hoping it will encourage you to do the same and maximize our chances of winning the game together.","I will send back half of this doubled amount as a demonstration of our mutual trust and commitment for a fair exchange, maximizing our chances of winning together in this final round."
28,15,0,8,2,9,14,"I will send you $5 this round, hoping that you'll send a larger amount back next time, giving us both an advantage in future rounds.",I will consider sending a significant amount back this round to secure our advantage for future rounds.
28,9,14,6,2,5,24,I will likely send a substantial amount in the upcoming rounds to ensure we maintain our advantage for the future. Let's work together towards winning this game.,"""I'm planning to strategically send back a significant amount next round, aiming for a greater advantage in the remaining rounds. Let's work together for our mutual benefit."""
28,5,24,1,0,4,26,"""Let's prioritize sending back the maximum amount this round to establish a strong lead for upcoming rounds and ensure our mutual success.""","""I will strategically send a larger amount back this round to establish an early advantage, but rest assured I won't compromise my resources for future rounds where I plan to make even more impactful moves."""
28,4,26,1,0,3,28,I'll send a strategic amount this round to maintain our competitive edge while ensuring we both have enough for future rounds with more significant moves.,"""I will prioritize a strategic approach in the remaining rounds, aiming for a balanced advantage without compromising our resources for future moves."""
28,3,28,3,2,2,32,"I will send the maximum amount this round as a show of trust and cooperation, hoping for a larger return in future rounds for a greater chance at winning together.","""Let's aim for a higher amount in the upcoming rounds to maximize our chances of winning, but I'll also need to ensure I have enough for the next few rounds as well."""
28,2,32,1,2,3,32,"""I will strategically increase my sendings in the upcoming rounds to maximize our chances of winning while ensuring I have enough for the next few rounds as well.""","I will prioritize sending a substantial amount in the upcoming rounds for a stronger lead, but I hope we can also strategize together to ensure we both have enough for the final rounds."
28,3,32,3,2,2,36,"I will send a strategic amount in this round to establish a strong foundation for our mutual benefit in the remaining rounds, but I also aim to make impactful moves in the upcoming rounds without compromising our resources. Let's work together and make a plan for the future.","I will send back 2 dollars this round, and I plan to strategically increase my sendings in the upcoming rounds to maximize our chances of winning while ensuring we both have enough for the final decisions in those rounds. Let's work together on a solid strategy for the remaining game."
28,2,36,1,2,3,36,"""Let's strategize together for the final two rounds. I'll send a significant amount now, hoping for a mutual advantage that will help us both win.""","I will send a strategic amount this round, hoping for a mutual advantage that will help us both win in the final two rounds. Let's work together and make a plan for our moves."
28,3,36,3,6,6,36,"""I'll send 3 dollars this round and hope for a strategic collaboration in the final round to maximize our chances of winning together.""","I will strategically keep some money for the final round and send the rest back now, hoping for a collaborative move in our last chance at winning together. Let's plan wisely for the upcoming round."
28,6,36,4,1,3,43,"Let's work together and send a large amount in this round to maximize our chances for the final win, but I'll also need to ensure we both have enough for the next few rounds as well. Sending 6 dollars.",I'll send back the maximum amount to show my commitment to our teamwork and trust in our mutual strategy for a successful win in the final round. Let's strategize together for our best chances. Sending 8 dollars back.
29,15,0,7,5,13,9,I'll send you 13 dollars to maximize our winnings in this round and have a better chance of winning the overall game.,"""I'll consider sending some money back to maximize our chances in future rounds, but I want to make sure we both have enough to compete effectively in the remaining games."""
29,13,9,2,3,14,10,I will send you as much money as possible to maximize our combined total and improve our chances in the upcoming rounds. Let's work together for a better outcome in the remaining games!,"I will consider sending some of the doubled amount back, as a strategic move for our long-term success in this game. However, I want to ensure we have enough funds for the upcoming rounds too. Let's make a calculated decision together for the best outcome."
29,14,10,7,1,8,23,"I'll send the maximum amount of money for our mutual benefit in future rounds, but let's agree to keep some funds for our competitiveness in the remaining games.","I'll send back $2 to help boost our combined total for a better outcome in upcoming rounds, but I'd appreciate it if you could consider sending more next time as well. Let's keep some funds for our competitiveness in the remaining games."
29,8,23,2,1,7,26,"""I'll send back 6 dollars this round to maximize our combined total for a better outcome in upcoming games, and I hope you'll consider sending more next time as well.""","""I'll strategically send back a significant portion of this doubled amount to strengthen our combined funds for the upcoming rounds, while also aiming to secure more winnings for us in future exchanges."""
29,7,26,5,0,2,36,"""I will strategically send more money in future rounds to increase our chances of winning overall, but I need your cooperation to make this work effectively.""",I will send back 8 dollars in the next round to ensure a better balance between cooperation and competition for our mutual benefit in the upcoming games.
29,2,36,2,3,3,37,"""To maximize our chances in the remaining rounds and potentially win, I suggest sending the maximum amount possible next time.""","""In the next round, I'll send back the maximum amount possible to increase our combined total and improve our chances in the remaining games."""
29,3,37,2,4,5,37,I will strategically send back a significant portion of the doubled amount in the next round to strengthen our combined funds for a better outcome in the upcoming games.,I will send back the maximum amount possible next time for a stronger combined strategy towards winning the remaining games.
29,5,37,3,0,2,43,"""I will send the maximum amount possible next time to increase our combined total and secure a better chance of winning the remaining games.""","""In the remaining rounds, I plan to send back a significant portion of the doubled amount, as I believe this strategy will give us a better chance of winning and maximizing our combined funds."""
29,2,43,1,2,3,43,"""I will strategically send back a significant portion of this doubled amount to strengthen our combined funds for the upcoming rounds, while also aiming to secure more winnings for us in future exchanges.""","""In the final round, I will send back all of the doubled amount to give us a better chance at winning the remaining games."""
29,3,43,3,0,0,49,"I will send you all of the money in this round, hoping that you will reciprocate with a larger amount in the next rounds for our mutual benefit and a better chance at winning the remaining games.",I will send back the maximum amount possible next time to further increase our combined total and potentially win more rounds in our favor.
30,15,0,5,3,13,7,"I'll send you $14, hoping you will send back less so we both have a good chance of winning in future rounds.","I will consider returning a significant amount of money in this round, hoping that you'll also increase your sendings in the following rounds, thereby increasing our chances for future success."
30,13,7,12,6,7,25,I will consider increasing my sendings in the following rounds if you decide to double your return in this round.,"I'll consider returning a significant portion of the money this round to increase my chances in future rounds. However, I might double my return if you decide to do the same in the next round."
30,7,25,2,1,6,28,"I'll significantly increase my sendings in the next rounds, hoping that you'll also reciprocate, leading to a mutually beneficial outcome for both of us in the long run.",I'll consider increasing my returns significantly in the next rounds if you decide to maintain your current sending strategy.
30,6,28,6,0,0,40,"I will increase my sendings significantly in the next rounds, hoping that you'll also reciprocate and we both have a chance for success in the long run.",I will consider returning a significant portion of this money in the hopes of building a strong and mutually beneficial relationship for future rounds.
30,0,40,0,0,0,40,"I'll consider increasing my sendings substantially in the next rounds if you decide to match my contributions, building a strong and mutually beneficial relationship for future success.","I will consider doubling my return in this round, hoping for a more beneficial exchange for both of us in the long run."
30,0,40,0,0,0,40,I'll significantly increase my sendings in the following rounds if you maintain a fair and reciprocal strategy.,"I will consider doubling my return for the next three rounds, fostering a mutually beneficial relationship and increasing our chances of success in the remaining games."
30,0,40,0,0,0,40,"""Let's aim for a mutually beneficial strategy by doubling our returns in the next three rounds, ensuring we both have a strong start in the following games.""","""Let's keep our strategy consistent for the remaining rounds, and I promise to reciprocate your contributions in a way that benefits us both in the long run."""
30,0,40,0,0,0,40,"I will increase my sending amount significantly in the next rounds, as I believe this strategy will lead to a more beneficial exchange for both of us in the long run.","""Let's work together by equally increasing our contributions in the remaining rounds, ensuring a mutually beneficial outcome for both of us."""
30,0,40,0,0,0,40,"I will send a significant amount of money this round, hoping for a mutually beneficial exchange and maximizing our chances for success in the final round.","""Let's both make a significant investment for the final round, ensuring we both have a strong chance of winning and building a lasting partnership for future success."""
30,0,40,0,0,0,40,"I will make a substantial investment for the final round, hoping it will lead to a mutually beneficial outcome and set a strong foundation for our future success together.","""Let's follow through on our initial agreement and both maximize our returns for a strong start in the final round."""
31,15,0,5,3,13,7,"I will send you as much money as possible in this round, but remember that if we both play strategically, you might end up with more by the end of the 9 rounds.","""I will send back $5 this round, but I plan to increase my returns in the upcoming rounds for a better chance of winning."""
31,13,7,12,6,7,25,"""I plan to send you 10 dollars this round to maximize my chances of winning in the upcoming rounds.""","""I'll consider sending some money back this round to help us both build our stacks, but remember that a balanced strategy may lead to a more favorable outcome in the long run."""
31,7,25,5,3,5,32,"""I'll be sending $6 this round, hoping for a balanced return as we both aim for a larger stack by the end of these 7 rounds.""","I will consider sending back a significant amount of money this round to increase my chances of winning in the long run, but let's keep some money aside for potential strategic moves later on."
31,5,32,4,1,2,39,"I will strategically send more money in the upcoming rounds to increase my chances of winning, but I'm also open to making a smaller initial investment for potential collaborative advantages later on.","""I will consider sending a significant portion of my doubled money back in the upcoming rounds to increase our mutual chances of winning, but I'm also keeping an eye on the bigger picture and potential long-term benefits."""
31,2,39,2,1,1,42,I will strategically send a significant portion of my doubled money back in the upcoming rounds to increase our mutual chances of winning and potentially gain an advantage in the long run.,"I will aim to send a strategic amount back in upcoming rounds, balancing my chances of winning while considering potential collaborative advantages."
31,1,42,0,0,1,42,"""I will be strategically increasing my returns in upcoming rounds to improve our chances of winning, but I'm also considering potential collaborative advantages.""","I will be focusing on maintaining a balanced return strategy throughout the remaining rounds, aiming for a mutual increase in our stacks and potential collaborative advantages. However, I might unexpectedly alter my strategy if opportunities arise for greater returns. Let's work together to maximize our chances of winning!"
31,1,42,0,0,1,42,"""I plan to send a strategic amount back in upcoming rounds, aiming for a mutual increase in our stacks and potential collaborative advantages while maintaining flexibility for any unforeseen opportunities.""",I'll be sending a significant portion of my doubled money back in the upcoming rounds to further increase our mutual chances of winning and potentially gain an advantage in the long run.
31,1,42,0,0,1,42,"I will consider sending a significant portion of my doubled money back in the upcoming rounds, aiming for a mutual increase in our stacks while also preserving enough for potential strategic moves later on. Let's work together to maximize our chances of winning!","""I will send back a strategic amount in the upcoming rounds, aiming for a mutual increase in our stacks and potential collaborative advantages while preserving enough for any unforeseen opportunities."""
31,1,42,1,0,0,44,"I will send a significant portion of my doubled money back in this round and future rounds, aiming for mutual increase in our stacks and potential collaborative advantages. Let's work together to maximize our chances of winning!","""I will send back a significant portion of this doubled money for our mutual benefit and potential collaboration in the final round to increase our chances of winning."""
31,0,44,0,0,0,44,"""I will send back a significant portion of this doubled money, hoping to increase our chances of winning together in the final round.""","I will send back a substantial amount of this doubled money, hoping to increase our chances of winning together in the final round by building a strong cooperative stack. However, I am also reserving some funds for potential strategic moves in case an unforeseen opportunity arises. Let's collaborate and maximize our chances!"
32,15,0,7,2,10,12,"I'll send you $10. If you double it and send some back, we both might have a better chance of winning more rounds in the future.","I'll consider sending back a significant amount for a better chance of winning more rounds, but I also need to strategize my moves for the remaining rounds effectively."
32,10,12,5,3,8,19,"I'll send you 5 dollars now, and if I win more rounds in the future, I promise to return a significant amount later on.","""I'll consider sending some of the doubled money back, as it could potentially increase our chances of winning more rounds in the future. However, I might keep a bit for myself as well, since we both want to maximize our own winnings."""
32,8,19,6,2,4,29,"""I'll be sending 5 dollars this round, as I believe it will give us a better chance at winning more rounds in the future.""","""I'll send back enough to maintain a competitive edge for the upcoming rounds, but not so much that I compromise my own position."""
32,4,29,1,0,3,31,"""I'll send back the maximum amount for a stronger position in the upcoming rounds and a better chance of winning the game.""","I'll consider sending some money back for a better chance at winning more rounds, but I'd appreciate if we could also discuss a potential exchange that benefits both of us in the long run."
32,3,31,1,2,4,31,"I'll consider sending a significant amount for a better chance of winning more rounds and increasing our combined winnings, but let's discuss potential mutually beneficial strategies for the remaining rounds as well.","I'll consider sending a small amount this round to strengthen our position for future rounds and potentially increase our combined winnings, but I believe it would be beneficial if we discuss potential mutually beneficial strategies for the remaining games as well."
32,4,31,4,1,1,38,"I'll send a significant amount this round to maximize our chances of winning more rounds, but let's discuss a potential exchange that benefits both of us in the long run.","""I'll send back 2 dollars this round, and for the next three rounds, I'm planning on increasing my sends as our combined winnings will benefit greatly from a strong position in the game."""
32,1,38,0,0,1,38,I will send a significant amount of money for our combined winnings to increase substantially in the remaining rounds if we collaborate and strategize effectively together.,"""Let's collaborate and strategize for the remaining rounds to maximize our combined winnings, and I will consider sending a significant amount back this round to demonstrate our mutual trust and cooperation."""
32,1,38,1,0,0,40,"I will send a significant amount back this round as a sign of our mutual trust and cooperation, with the expectation that we'll strategize effectively for the remaining games to maximize our combined winnings.","I'll send back a considerable amount this round as a demonstration of my confidence in our ability to collaborate effectively and maximize our combined winnings in the remaining rounds. However, I suggest we discuss potential mutually beneficial strategies that could increase our chances of winning the game."
32,0,40,0,0,0,40,"""I will send a significant amount of money this round as a demonstration of my confidence in our ability to collaborate effectively and maximize our combined winnings in the remaining rounds, but I strongly encourage us to discuss potential mutually beneficial strategies that could increase our chances of winning the game.""","""Let's focus on a fair and mutually beneficial strategy for these final rounds to maximize our combined winnings, as I'm willing to send a significant portion of this money back to you."""
32,0,40,0,0,0,40,"""I'm willing to send a substantial amount this round as a show of good faith and cooperation, but I strongly encourage us to collaborate on a strategic plan for the remaining rounds to maximize our combined winnings.""","I am willing to send a substantial amount of money this round as a sign of my confidence in our ability to collaborate effectively and maximize our combined winnings in the remaining games, but I strongly encourage us to discuss potential mutually beneficial strategies that could increase our chances of winning the game."
33,15,0,7,3,11,11,"I'll send you $10, hoping that you'll return a significant amount in the next rounds, increasing our combined total for future wins.","I'll consider returning a portion of this doubled amount, but my strategy might change as the game progresses to secure the most money for the final round."
33,11,11,7,1,5,24,"""I will send you the maximum amount I can in this round, hoping that you'll reciprocate generously in future rounds to secure a win for both of us.""","I will consider sending a substantial amount in the next rounds, aiming for a win that benefits both of us."
33,5,24,4,2,3,30,"""I will send you a significant amount of money now, hoping for a mutually beneficial outcome as we both approach the final rounds.""","""I'll consider returning a substantial amount in the upcoming rounds, aiming for a mutually beneficial outcome."""
33,3,30,1,0,2,32,"""I will send a significant amount in the upcoming rounds to increase our chances of winning the most money by the end of the game.""","""In these final rounds, I will strategically return a portion of your doubled money with the aim of building a larger combined total for a possible win."""
33,2,32,2,1,1,35,"""I will strategically send a significant amount of money in the upcoming rounds, aiming for a mutually beneficial outcome and potentially setting us up for a win in the final round.""","""I will strategically send back a substantial amount of money in the upcoming rounds, aiming for a mutually beneficial outcome and potentially setting us up for a win in the final round."""
33,1,35,0,0,1,35,"""I will send a significant portion of my doubled money in the upcoming rounds, hoping for a mutually beneficial outcome and potentially setting us up for a win in the final round.""","I will carefully consider how much to send back in each round, aiming for a strategy that benefits both of us and potentially sets us up for a win in the final round. However, I believe sending more now could give us an advantage in the upcoming rounds. Would you consider increasing your send amount in the next few rounds?"
33,1,35,1,2,2,35,"I'm increasing my send amount in the next few rounds, as a strategic move to potentially gain an advantage for the upcoming battles.",I'll consider sending a strategic amount back in the upcoming rounds to maximize our chances of winning while ensuring we both have enough for the final stages of the game.
33,2,35,1,0,1,37,"I will strategically send back a portion of the doubled amount in the next round, aiming for a mutually beneficial outcome and potentially setting us up for a win in the final rounds. Let's work together!","I will send a strategic amount in the next round, hoping for a mutually beneficial outcome and potentially setting us up for a win in the final battle. Let's work together!"
33,1,37,1,2,2,37,"I will increase my send amount in the next round, hoping for a mutually beneficial outcome and potentially setting us up for a win in the final round. Let's work together!","I will strategically send back all of the doubled amount for a fair and advantageous final round, ensuring our best chance at winning together."
33,2,37,1,0,1,39,"I'll strategically send a significant amount of money in the next round, aiming for a mutually beneficial outcome and potentially setting us up for a win in the final battle. Let's work together!","I will send all of my remaining money back to you, hoping for a mutually beneficial outcome in our final round. Let's work together!"
34,15,0,7,4,12,10,"I will maximize my winnings by sending you 1 dollar, making you double it and then hopefully receive a larger amount back for the next round.","I will be strategic in the remaining rounds and might send a smaller amount back this time, but don't worry, I plan to make significant moves in the upcoming games that could potentially result in larger returns for both of us."
34,12,10,10,5,7,25,"I will strategically consider sending a larger amount this round, hoping for a greater return in future rounds, but I encourage you to do the same as we both aim to maximize our winnings.","I will strategically consider increasing my send amount for the next round, hoping it will help us both maximize our winnings over time. Let's aim to outplay our opponents in upcoming rounds!"
34,7,25,6,4,5,33,"I will send maximum money in this round to maximize our winnings, but I expect a significant return for future rounds to ensure we both emerge as winners.","I will strategically consider sending a larger amount this round, hoping for a greater return in future rounds, but I encourage you to do the same as we both aim to maximize our winnings."
34,5,33,2,3,6,34,"""I'm planning to send 5 dollars this round, as I believe that by both increasing our send amounts, we have a better chance of maximizing our winnings throughout the remaining rounds.""","""I'll be strategic and will aim to send a larger amount next round, hoping for an even greater return for both of us."""
34,6,34,6,4,4,42,"""I'll send a larger amount next round, hoping for an even greater return for both of us. Let's work together strategically to maximize our winnings.""","""I will strategically consider sending a larger amount next round, hoping for a greater return in future rounds and ensuring we both have a good chance of winning."""
34,4,42,3,2,3,46,"""Let's both send the maximum amount in the next round to maximize our chances of winning in these remaining games.""","I will send the maximum amount in the next round, hoping for an even greater return and a better chance of winning these remaining games. Let's strategize together for mutual benefit."
34,3,46,3,2,2,50,"I'll strategically consider sending the maximum amount next round, hoping for an even greater return and a better chance of winning these remaining games. Let's aim to work together for mutual benefit.",I will consider sending a significant amount next round to maximize our chances of winning and ensure mutual benefits for both of us in the remaining games.
34,2,50,1,1,2,51,"""I'll send the maximum amount in this round, as I believe that will give us both a better chance of winning and maximizing our winnings in these remaining games.""","I will send the maximum amount next round as well, let's aim for mutual benefit and maximize our chances of winning these remaining games."
34,2,51,2,0,0,55,"""I will send $2 this round, hoping for a larger return next time and ensuring we both have a good chance of winning these remaining games.""","""I will send back 4 dollars this round, hoping for a larger return in the final game and maximizing our chances of winning."""
34,0,55,0,0,0,55,"I will send a significant amount next round, hoping for an even greater return and ensuring we both have a good chance of winning these remaining games. Let's strategize together for mutual benefit.","I will send back the maximum amount next round, hoping for a greater return and ensuring we both have a better chance of winning these remaining games. Let's work together strategically for mutual benefit."
35,15,0,3,2,14,4,"I will strategically send you $14 in this round, hoping you'll send me back a significant amount, giving us both an advantage for the next rounds.","I will strategically send back $3 this round, hoping it encourages a significant response from you that benefits us both for the upcoming rounds."
35,14,4,10,7,11,17,"""I'll consider sending a larger amount next round if you return a significant portion of it this time, as we could potentially gain an advantage for upcoming rounds.""","""I will be strategic and return a significant amount of money this round, aiming to gain an advantage for the upcoming rounds."""
35,11,17,9,3,5,32,"I'll be sending the maximum amount this round, hoping it sets a strong foundation for our mutual benefit in the upcoming rounds.","""I'll consider returning a substantial amount this round to build a strong foundation for our mutual benefit in upcoming rounds."""
35,5,32,4,5,6,35,"""I plan to send a substantial amount next round, as I believe it will significantly benefit us both for the upcoming games.""","I will be sending back a significant amount of money this round, hoping it will establish a strong foundation for our mutual benefit in the upcoming rounds."
35,6,35,3,2,5,39,"""I will send a large amount this round to set us both up for significant gains in the upcoming rounds.""","""I'll consider returning a substantial amount this round, hoping it sets a strong foundation for our mutual advantage in the upcoming rounds."""
35,5,39,4,2,3,45,"I will strategically send back a substantial amount this round, hoping it sets a strong foundation for our mutual advantage in the upcoming rounds. However, I advise you to consider sending an even greater amount in response, as it could lead to significant gains for both of us.","I will send back a substantial amount this round, hoping it sets a strong foundation for our mutual advantage in the upcoming rounds. However, I believe sending an even greater amount next time would be more beneficial for us both."
35,3,45,1,2,4,45,"""I'll send back a large amount this round to kickstart our mutual advantage for the upcoming games, but I'm planning to increase my sendings significantly next time for maximum benefit.""","I will strategically increase my sendings for maximum benefit in the upcoming rounds, hoping it sets a strong foundation for our mutual advantage. I advise you to consider sending back an even greater amount as a response, as it could lead to significant gains for both of us."
35,4,45,4,7,7,46,"I will strategically increase my sendings for maximum benefit in the upcoming rounds, and I encourage you to follow suit. This could lead to significant gains for both of us.","I will send back a larger amount this round to set us both up for potential significant gains in the upcoming rounds. However, I suggest you consider sending even more to maximize our mutual advantage."
35,7,46,0,0,7,46,"""I will strategically send back a large portion of my money this round, aiming for a substantial increase in our mutual advantage for the final round.""","""I will send a significant amount next round, aiming for a substantial increase in our mutual advantage for the final game."""
35,7,46,7,13,13,47,"I'll send back 7 dollars this round, hoping it sets a strong foundation for our mutual advantage and potentially significant gains in the next rounds.","I will send back 10 dollars this round, aiming for a balanced mutual advantage and maximizing our potential gains in the final round."
36,15,0,3,2,14,4,"I will send you $10 in this round, hoping you'll return a substantial amount in the following rounds, making us both benefit greatly by the end of the game.","""I will strategically send back $4 in this round, hoping to build trust and set us both up for a potential advantage in the upcoming rounds."""
36,14,4,5,2,11,12,"I'll strategically send $7 this round, hoping to build a greater advantage for both of us in the upcoming rounds by doubling the amount received from the benefactor.","""I'll be careful with my strategy and aim to maximize our mutual benefit in the upcoming rounds by returning a strategic amount, considering we both want to win."""
36,11,12,8,2,5,26,"""I will consider sending a larger amount in the upcoming rounds as I believe this could potentially benefit both of us and increase our chances of winning.""","I will send back a significant portion of the doubled amount next round, ensuring we both build a strong advantage for the rest of the game."
36,5,26,1,0,4,28,"I will strategically send a larger amount next round, hoping it could lead to a substantial advantage for us both in the remaining games.","""I'll strategically hold onto this doubled amount for now, aiming to maximize our potential gains in the upcoming rounds."""
36,4,28,2,1,3,31,"""I'll send you 4 dollars this round, hoping we can build a strong advantage for the upcoming rounds together.""","I'll likely send a significant portion back in the next rounds, aiming for a win-win situation for both of us."
36,3,31,3,2,2,35,"I will send back a substantial portion of the doubled amount in the next round, aiming to secure our mutual advantage for the remaining games.","""I'll send back 4 dollars this round, hoping we can strategically build a stronger advantage for the upcoming games together."""
36,2,35,1,0,1,37,"I'll send back the maximum allowed this round, hoping we can strategically build a strong advantage for the rest of the game, as I believe our mutual goal is to win and maximize our gains in these remaining rounds.","""I'll send back half of the doubled amount this round, hoping we can strategically build a strong advantage for the rest of the game."""
36,1,37,1,0,0,39,"I will send a substantial amount next round, aiming for a significant advantage in the final game.","""I will send back a significant portion of this doubled amount next round, hoping to strengthen our mutual advantage for the remaining games."""
36,0,39,0,0,0,39,"I'll send back half of the doubled amount this round, hoping we can strategically build a strong advantage for the rest of the game.","I will send back a significant portion of this doubled amount next round, aiming for a more advantageous position going into the final game and increasing our chances of winning together."
36,0,39,0,0,0,39,"I'll send a generous amount this round, hoping we can build a strong advantage for both of us in the remaining games.","I will return a significant portion of this doubled amount, ensuring we both have a strong advantage for the final game."
37,15,0,7,4,12,10,"I will send you $10 now, hoping that you'll return a significant portion back to me in our next rounds for a chance at winning more money together.","I'll consider returning a portion of the doubled amount in the upcoming rounds, but it depends on how our strategy evolves for the best chance at winning."
37,12,10,6,4,10,18,"I'll send you a significant portion of my money now, but in future rounds, I plan to adjust my strategy based on our wins and the amount we have left, aiming for the best chance at winning overall.",I'll send back a strategic amount in each round to maximize our chances of winning together while ensuring we have enough for the upcoming rounds.
37,10,18,5,3,8,25,"I will send a strategic amount in each round, aiming for a balance between maximizing our chances of winning and ensuring we have enough for the upcoming rounds as well. Let's work together to come out on top!","""In the coming rounds, I will aim to return a significant portion of the doubled amount while maintaining enough for our future strategic decisions, as we both work towards maximizing our chances of winning together."""
37,8,25,5,1,4,34,"""Let's work together for the next rounds and maximize our chances of winning by sending back a significant portion of the doubled amount, while ensuring we have enough money for future strategic decisions.""","I will strategically return a portion of the doubled amount in each round, aiming for a balance between maximizing our chances of winning and ensuring we have enough for the upcoming rounds as well. Let's work together and adjust our strategies based on our wins and the amount we have left to secure our victory in these remaining 6 rounds."
37,4,34,2,1,3,37,"I'll send you 3 dollars this round, hoping that we can both maximize our chances of winning together by having more money for strategic decisions in the upcoming rounds.","""I will strategically send a portion of the doubled amount back to you in each round, aiming for a balance between maximizing our chances of winning and ensuring we have enough for future strategic decisions."""
37,3,37,3,1,1,42,"""I'll send you 2 dollars this round, and based on your return, I'll adjust my strategy for the remaining rounds to maximize our chances of winning together.""","""Let's focus on building our funds for the next rounds by sending less back this time, so we have more resources for strategic decisions later."""
37,1,42,1,2,2,42,"Let's conserve our resources for strategic decisions in the upcoming rounds, but I hope you consider returning a significant portion of the doubled amount to maximize our chances of winning together.","""Let's maximize our chances of winning by sending back a significant portion of the doubled amount this round, while conserving some resources for strategic decisions in the upcoming rounds."""
